date,product,price,is_anomaly
2024-09-03,canned_tomato,1.46,0
2024-09-04,canned_tomato,1.35,0
2024-09-05,canned_tomato,1.38,0
2024-09-06,canned_tomato,1.44,0
2024-09-07,canned_tomato,1.51,0
2024-09-08,canned_tomato,1.45,0
2024-09-09,canned_tomato,1.33,0
2024-09-10,canned_tomato,1.45,0
2024-09-11,canned_tomato,1.46,0
2024-09-12,canned_tomato,1.46,0
2024-09-13,canned_tomato,1.53,0
2024-09-14,canned_tomato,1.52,0
2024-09-15,canned_tomato,1.47,0
2024-09-16,canned_tomato,1.59,0
2024-09-17,canned_tomato,1.38,0
2024-09-18,canned_tomato,1.44,0
2024-09-19,canned_tomato,1.46,0
2024-09-20,canned_tomato,1.46,0
2024-09-21,canned_tomato,1.38,0
2024-09-22,canned_tomato,1.35,0
2024-09-23,canned_tomato,1.47,0
2024-09-24,canned_tomato,1.37,0
2024-09-25,canned_tomato,1.43,0
2024-09-26,canned_tomato,1.47,0
2024-09-27,canned_tomato,1.39,0
2024-09-28,canned_tomato,1.49,0
2024-09-29,canned_tomato,1.69,1
2024-09-30,canned_tomato,1.51,0
2024-10-01,canned_tomato,1.42,0
2024-10-02,canned_tomato,1.56,0
2024-10-03,canned_tomato,1.4,0
2024-10-04,canned_tomato,1.47,0
2024-10-05,canned_tomato,1.5,0
2024-10-06,canned_tomato,1.53,0
2024-10-07,canned_tomato,1.55,0
2024-10-08,canned_tomato,1.45,0
2024-10-09,canned_tomato,1.5,0
2024-10-10,canned_tomato,1.5,0
2024-10-11,canned_tomato,1.42,0
2024-10-12,canned_tomato,1.46,0
2024-10-13,canned_tomato,1.41,0
2024-10-14,canned_tomato,1.44,0
2024-10-15,canned_tomato,1.46,0
2024-10-16,canned_tomato,1.5,0
2024-10-17,canned_tomato,1.44,0
2024-10-18,canned_tomato,1.53,0
2024-10-19,canned_tomato,1.39,0
2024-10-20,canned_tomato,1.45,0
2024-10-21,canned_tomato,1.44,0
2024-10-22,canned_tomato,1.53,0
2024-10-23,canned_tomato,1.46,0
2024-10-24,canned_tomato,1.44,0
2024-10-25,canned_tomato,1.4,0
2024-10-26,canned_tomato,1.51,0
2024-10-27,canned_tomato,1.38,0
2024-10-28,canned_tomato,1.52,0
2024-10-29,canned_tomato,1.47,0
2024-10-30,canned_tomato,1.45,0
2024-10-31,canned_tomato,1.46,0
2024-11-01,canned_tomato,1.46,0
2024-11-02,canned_tomato,1.9,1
2024-11-03,canned_tomato,1.49,0
2024-11-04,canned_tomato,1.34,0
2024-11-05,canned_tomato,1.55,0
2024-11-06,canned_tomato,1.43,0
2024-11-07,canned_tomato,1.53,0
2024-11-08,canned_tomato,1.37,0
2024-11-09,canned_tomato,1.53,0
2024-11-10,canned_tomato,1.64,0
2024-11-11,canned_tomato,1.51,0
2024-11-12,canned_tomato,1.57,0
2024-11-13,canned_tomato,1.55,0
2024-11-14,canned_tomato,1.53,0
2024-11-15,canned_tomato,1.93,1
2024-11-16,canned_tomato,1.57,0
2024-11-17,canned_tomato,1.43,0
2024-11-18,canned_tomato,1.54,0
2024-11-19,canned_tomato,1.42,0
2024-11-20,canned_tomato,1.61,0
2024-11-21,canned_tomato,1.5,0
2024-11-22,canned_tomato,1.51,0
2024-11-23,canned_tomato,2.07,1
2024-11-24,canned_tomato,1.93,1
2024-11-25,canned_tomato,1.58,0
2024-11-26,canned_tomato,1.41,0
2024-11-27,canned_tomato,1.54,0
2024-11-28,canned_tomato,1.66,0
2024-11-29,canned_tomato,1.75,1
2024-11-30,canned_tomato,1.43,0
2024-12-01,canned_tomato,1.49,0
2024-12-02,canned_tomato,1.56,0
2024-12-03,canned_tomato,1.5,0
2024-12-04,canned_tomato,1.51,0
2024-12-05,canned_tomato,1.55,0
2024-12-06,canned_tomato,1.55,0
2024-12-07,canned_tomato,1.48,0
2024-12-08,canned_tomato,1.57,0
2024-12-09,canned_tomato,1.49,0
2024-12-10,canned_tomato,1.46,0
2024-12-11,canned_tomato,1.87,1
2024-12-12,canned_tomato,1.52,0
2024-12-13,canned_tomato,1.57,0
2024-12-14,canned_tomato,1.51,0
2024-12-15,canned_tomato,1.47,0
2024-12-16,canned_tomato,1.53,0
2024-12-17,canned_tomato,1.49,0
2024-12-18,canned_tomato,1.53,0
2024-12-19,canned_tomato,1.64,0
2024-12-20,canned_tomato,1.52,0
2024-12-21,canned_tomato,1.63,0
2024-12-22,canned_tomato,1.52,0
2024-12-23,canned_tomato,1.36,0
2024-12-24,canned_tomato,1.48,0
2024-12-25,canned_tomato,1.47,0
2024-12-26,canned_tomato,1.56,0
2024-12-27,canned_tomato,1.59,0
2024-12-28,canned_tomato,1.59,0
2024-12-29,canned_tomato,1.61,0
2024-12-30,canned_tomato,1.58,0
